analysis_version,population,tour,slam,model,dimension,group_value,bin_index,bin_lower,bin_upper,bin_upper_inclusive,calibration_matches,mean_favorite_probability,favorite_win_rate,calibration_error
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,1999,2,0.7,0.8,False,22,0.754308812972305,0.7727272727272727,0.018418459754967698
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,1999,3,0.8,0.9,False,30,0.8581442568769161,1.0,0.1418557431230839
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,1999,4,0.9,1.0,True,15,0.9474387738273384,1.0,0.05256122617266157
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2000,0,0.5,0.6,False,27,0.5474966240432616,0.7037037037037037,0.15620707966044212
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2000,1,0.6,0.7,False,26,0.6461282107928568,0.8076923076923077,0.16156409689945095
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2000,2,0.7,0.8,False,24,0.7480725710108094,0.625,-0.12307257101080937
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2000,3,0.8,0.9,False,21,0.8430165907940937,1.0,0.15698340920590625
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2000,4,0.9,1.0,True,25,0.9436995349411759,1.0,0.056300465058824134
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2001,0,0.5,0.6,False,24,0.540921476019628,0.6666666666666666,0.1257451906470386
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2001,1,0.6,0.7,False,28,0.645501562558772,0.6428571428571429,-0.002644419701629097
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2001,2,0.7,0.8,False,29,0.7522055357274019,0.7586206896551724,0.006415153927770478
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2001,3,0.8,0.9,False,15,0.8466725449738265,0.8,-0.046672544973826446
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2001,4,0.9,1.0,True,31,0.945776499193392,1.0,0.05422350080660798
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2002,0,0.5,0.6,False,35,0.5496710721322329,0.42857142857142855,-0.12109964356080433
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2002,1,0.6,0.7,False,24,0.6461664959503661,0.6666666666666666,0.020500170716300503
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2002,2,0.7,0.8,False,23,0.752629191602516,0.7391304347826086,-0.01349875681990731
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2002,3,0.8,0.9,False,16,0.8524684764147366,0.875,0.022531523585263447
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2002,4,0.9,1.0,True,29,0.952616054544507,1.0,0.04738394545549296
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2003,0,0.5,0.6,False,23,0.5509758109487387,0.6521739130434783,0.10119810209473956
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2003,1,0.6,0.7,False,42,0.6496542703953258,0.6428571428571429,-0.0067971275381828455
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2003,2,0.7,0.8,False,17,0.7316421429293795,0.8823529411764706,0.1507107982470911
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2003,3,0.8,0.9,False,27,0.8420871381956353,0.9259259259259259,0.08383878773029063
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2003,4,0.9,1.0,True,17,0.9461484391427294,1.0,0.05385156085727061
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2004,0,0.5,0.6,False,25,0.5482048313120117,0.48,-0.06820483131201172
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2004,1,0.6,0.7,False,25,0.6476336173239781,0.64,-0.007633617323978048
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2004,2,0.7,0.8,False,28,0.7483818154268246,0.8214285714285714,0.07304675600174682
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2004,3,0.8,0.9,False,26,0.8535627054674606,0.8461538461538461,-0.007408859313614458
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2004,4,0.9,1.0,True,22,0.9509981841385947,0.9090909090909091,-0.041907275047685655
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2005,0,0.5,0.6,False,23,0.5412027934031084,0.6521739130434783,0.11097111964036988
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2005,1,0.6,0.7,False,25,0.6501734588339074,0.76,0.10982654116609258
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2005,2,0.7,0.8,False,27,0.7545735731944815,0.8148148148148148,0.060241241620333286
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2005,3,0.8,0.9,False,23,0.8464089069169792,0.8695652173913043,0.023156310474325092
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2005,4,0.9,1.0,True,26,0.9457416871342278,0.9230769230769231,-0.022664764057304665
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2006,0,0.5,0.6,False,28,0.5488642623405674,0.7142857142857143,0.1654214519451469
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2006,1,0.6,0.7,False,24,0.6491948559010673,0.5833333333333334,-0.06586152256773392
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2006,2,0.7,0.8,False,23,0.7523856500135947,0.7391304347826086,-0.01325521523098605
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2006,3,0.8,0.9,False,28,0.8508221253776945,0.9285714285714286,0.07774930319373408
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2006,4,0.9,1.0,True,24,0.9410784518069576,0.9583333333333334,0.017254881526375776
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2007,0,0.5,0.6,False,27,0.5458079822910921,0.4444444444444444,-0.10136353784664764
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2007,1,0.6,0.7,False,24,0.647360301772664,0.5416666666666666,-0.10569363510599739
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2007,2,0.7,0.8,False,22,0.7458340123912307,0.8181818181818182,0.07234780579058753
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2007,3,0.8,0.9,False,25,0.8467833187935316,0.92,0.0732166812064684
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2007,4,0.9,1.0,True,29,0.9423018556150841,0.9310344827586207,-0.011267372856463398
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2008,0,0.5,0.6,False,26,0.5461236250595293,0.5,-0.04612362505952927
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2008,1,0.6,0.7,False,29,0.645579775937435,0.6551724137931034,0.00959263785566844
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2008,2,0.7,0.8,False,26,0.7602239871656538,0.8076923076923077,0.04746832052665395
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2008,3,0.8,0.9,False,24,0.854450003142445,0.7916666666666666,-0.06278333647577838
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2008,4,0.9,1.0,True,21,0.9374116293549374,0.9523809523809523,0.014969323026014947
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2009,0,0.5,0.6,False,27,0.544309365820649,0.5925925925925926,0.04828322677194352
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2009,1,0.6,0.7,False,22,0.6569690429265409,0.6363636363636364,-0.02060540656290455
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2009,2,0.7,0.8,False,31,0.7513502982361977,0.7741935483870968,0.022843250150899053
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2009,3,0.8,0.9,False,24,0.8443074365312406,0.875,0.03069256346875937
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2009,4,0.9,1.0,True,22,0.9323660753078632,0.8636363636363636,-0.06872971167149955
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2010,0,0.5,0.6,False,23,0.5585693782420613,0.4782608695652174,-0.08030850867684391
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2010,1,0.6,0.7,False,28,0.6495367861953109,0.75,0.10046321380468914
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2010,2,0.7,0.8,False,32,0.7476100448647333,0.65625,-0.09136004486473326
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2010,3,0.8,0.9,False,25,0.8452659662209706,0.96,0.11473403377902935
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2010,4,0.9,1.0,True,16,0.9387510456549305,1.0,0.061248954345069495
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2011,0,0.5,0.6,False,24,0.5488180446934927,0.5,-0.04881804469349271
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2011,1,0.6,0.7,False,26,0.6530029666701206,0.7307692307692307,0.07776626409911014
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2011,2,0.7,0.8,False,24,0.7491770811801485,0.75,0.0008229188198515258
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2011,3,0.8,0.9,False,33,0.8465049522410022,0.7575757575757576,-0.08892919466524463
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2011,4,0.9,1.0,True,14,0.9346855177774869,0.9285714285714286,-0.006114089206058271
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2012,0,0.5,0.6,False,35,0.5536478568284317,0.5142857142857142,-0.039362142542717415
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2012,1,0.6,0.7,False,20,0.6452613795039066,0.65,0.004738620496093415
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2012,2,0.7,0.8,False,23,0.7434297106171129,0.6956521739130435,-0.04777753670406948
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2012,3,0.8,0.9,False,23,0.856412731336242,0.8260869565217391,-0.030325774814502826
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2012,4,0.9,1.0,True,23,0.940639490881027,0.8695652173913043,-0.07107427348972273
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2013,0,0.5,0.6,False,18,0.5517249364555197,0.3888888888888889,-0.16283604756663078
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2013,1,0.6,0.7,False,28,0.6437075849528492,0.8214285714285714,0.1777209864757222
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2013,2,0.7,0.8,False,32,0.7496473183928171,0.625,-0.12464731839281706
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2013,3,0.8,0.9,False,34,0.8477038256949823,0.8235294117647058,-0.024174413930276417
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2013,4,0.9,1.0,True,15,0.948672818520819,0.9333333333333333,-0.015339485187485624
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2014,0,0.5,0.6,False,24,0.5437163360527856,0.4166666666666667,-0.1270496693861189
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2014,1,0.6,0.7,False,26,0.6554720661758999,0.7692307692307693,0.11375870305486935
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2014,2,0.7,0.8,False,25,0.747788555708895,0.64,-0.107788555708895
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2014,3,0.8,0.9,False,33,0.8549425370717181,0.7575757575757576,-0.09736677949596051
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2014,4,0.9,1.0,True,16,0.9419583554254652,0.9375,-0.0044583554254652435
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2015,0,0.5,0.6,False,36,0.5501173260477696,0.4444444444444444,-0.10567288160332522
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2015,1,0.6,0.7,False,27,0.6459381840372701,0.5555555555555556,-0.09038262848171452
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2015,2,0.7,0.8,False,22,0.7371905623525972,0.6818181818181818,-0.0553723805344154
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2015,3,0.8,0.9,False,28,0.8491609277130189,0.75,-0.09916092771301888
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2015,4,0.9,1.0,True,11,0.940958832091293,0.9090909090909091,-0.03186792300038399
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2016,0,0.5,0.6,False,31,0.5433889665419885,0.7096774193548387,0.1662884528128502
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2016,1,0.6,0.7,False,37,0.6512178835104773,0.6756756756756757,0.02445779216519839
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2016,2,0.7,0.8,False,24,0.7454160769538264,0.625,-0.12041607695382639
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2016,3,0.8,0.9,False,24,0.8392138521245266,0.875,0.035786147875473406
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2016,4,0.9,1.0,True,9,0.9264057604590854,1.0,0.0735942395409146
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2017,0,0.5,0.6,False,32,0.54408493320836,0.5625,0.018415066791639956
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2017,1,0.6,0.7,False,39,0.64298761875173,0.6153846153846154,-0.02760300336711463
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2017,2,0.7,0.8,False,28,0.7517343751112665,0.75,-0.0017343751112665062
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2017,3,0.8,0.9,False,18,0.8461963111295893,0.7777777777777778,-0.06841853335181147
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2017,4,0.9,1.0,True,10,0.9205051259442879,1.0,0.0794948740557121
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2018,0,0.5,0.6,False,28,0.5501783443854842,0.5,-0.050178344385484186
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2018,1,0.6,0.7,False,37,0.6450575697339536,0.5405405405405406,-0.10451702919341299
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2018,2,0.7,0.8,False,23,0.7548951969448653,0.8695652173913043,0.11467002044643904
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2018,3,0.8,0.9,False,30,0.8423988617137387,0.8666666666666667,0.024267804952928018
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2018,4,0.9,1.0,True,8,0.9193163583460836,1.0,0.0806836416539164
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2019,0,0.5,0.6,False,30,0.5501646493921596,0.6333333333333333,0.08316868394117372
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2019,1,0.6,0.7,False,38,0.6481651354413943,0.6578947368421053,0.009729601400710997
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2019,2,0.7,0.8,False,25,0.740359746721917,0.88,0.13964025327808305
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2019,3,0.8,0.9,False,23,0.8501009395307956,0.8260869565217391,-0.02401398300905644
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2019,4,0.9,1.0,True,9,0.9252694888625587,0.8888888888888888,-0.036380599973669825
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2020,0,0.5,0.6,False,31,0.5628082313717079,0.5806451612903226,0.01783692991861474
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2020,1,0.6,0.7,False,27,0.6403513231932781,0.5555555555555556,-0.08479576763772256
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2020,2,0.7,0.8,False,29,0.7431697653555903,0.8275862068965517,0.0844164415409614
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2020,3,0.8,0.9,False,33,0.8492449739445675,0.7878787878787878,-0.061366186065779704
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2020,4,0.9,1.0,True,6,0.9220663839164405,1.0,0.07793361608355953
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2021,0,0.5,0.6,False,32,0.542672410435948,0.59375,0.05107758956405195
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2021,1,0.6,0.7,False,32,0.6480431710667615,0.71875,0.07070682893323854
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2021,2,0.7,0.8,False,25,0.7441681453389541,0.8,0.0558318546610459
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2021,3,0.8,0.9,False,29,0.8550117731463769,0.7241379310344828,-0.13087384211189412
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2021,4,0.9,1.0,True,8,0.9182665259374094,1.0,0.08173347406259057
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2022,0,0.5,0.6,False,32,0.5544594531505236,0.53125,-0.023209453150523585
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2022,1,0.6,0.7,False,31,0.654570203998033,0.7096774193548387,0.05510721535680574
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2022,2,0.7,0.8,False,33,0.7369807230755459,0.7575757575757576,0.020595034500211717
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2022,3,0.8,0.9,False,23,0.855581362300474,0.8695652173913043,0.013983855090830333
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2022,4,0.9,1.0,True,6,0.9200735549115975,0.8333333333333334,-0.08674022157826411
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2023,0,0.5,0.6,False,33,0.5485804693500247,0.5454545454545454,-0.0031259238954792767
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2023,1,0.6,0.7,False,28,0.6559988136096023,0.6071428571428571,-0.04885595646674523
slam-upsets-v1,completed_non_retirement,WTA,US Open,surface_adjusted_elo,year,2023,2,0.7,0.8,False,29,0.7566729476532347,0.7586206896551724,0.0019477420019377023
