robustness_version,scenario,comparison_value,tour,slam,model,reference_model,matches_delta,expected_per_100_delta,actual_per_100_delta,excess_per_100_delta,brier_score_delta,log_loss_delta
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,US Open,overall_elo,overall_elo,-2390,0.9987031754174325,2.5360607613188932,1.5373575859014608,0.009107473324846849,0.02130196573095333
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-2390,0.9456383451422816,2.3370165961,1.3913782509577173,0.00999153100404268,0.022561828680722984
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Wimbledon,market_odds,market_odds,-2319,0.41446355270961277,0.8896547500403642,0.4751911973307501,0.007440136395000407,0.01604901583307533
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Wimbledon,overall_elo,overall_elo,-2319,1.880298994724832,0.6726778620460614,-1.2076211326787694,0.0011875712731728716,0.002443854723889638
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-2319,1.7665754824849174,1.2522891815141826,-0.5142863009707375,0.004189075738640691,0.009657571572649015
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Australian Open,market_odds,market_odds,-1756,0.16210287341042928,1.6490756302520992,1.4869727568416693,0.007860934714136208,0.020602627722057454
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Australian Open,overall_elo,overall_elo,-1756,1.2669303972378785,1.897216343019931,0.6302859457820533,0.005801032602137796,0.014432293218358039
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1756,1.2671941424057707,1.2244388826743666,-0.04275525973140337,0.0062100338669928146,0.015287704153583936
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Roland Garros,market_odds,market_odds,-1750,0.5896396700208797,0.24010872848081988,-0.3495309415400578,0.003397492870185176,0.006701178159925658
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Roland Garros,overall_elo,overall_elo,-1750,0.7468414636374305,1.3591413014956721,0.6122998378582389,0.0075981014587791496,0.019521815617398075
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1750,0.8971217744348401,1.0426233272107055,0.14550155277586474,0.006292144310050124,0.01637678950796273
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,US Open,market_odds,market_odds,-1752,0.9182077053643098,0.030174360337465345,-0.8880333450268472,-0.002061909707208709,-0.004248502875286886
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,US Open,overall_elo,overall_elo,-1752,0.8975964818475504,0.12408549463546592,-0.7735109872120844,0.0007326280630399751,0.0024578362693802314
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1752,0.9701133489823093,-0.5758891611050068,-1.5460025100873207,0.0008224228572445702,0.0025766595183766006
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Wimbledon,market_odds,market_odds,-1622,0.9801379527745375,2.008320483513664,1.0281825307391308,0.010232909950775665,0.022816740697927718
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Wimbledon,overall_elo,overall_elo,-1622,1.299592202827995,0.6687577335904002,-0.630834469237592,0.006022097579484742,0.0127950694397031
slam-robustness-v1,common_latest_five_editions,latest five completed editions for each tour-Slam-model,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1622,1.5517220217278478,1.0152225835227782,-0.5364994382050702,0.007055032725488797,0.015939164360126212
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Australian Open,market_odds,market_odds,-2345,-0.8181367069964942,0.9066021638446706,1.7247388708411602,0.0028224210841346353,0.004445887657409997
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Australian Open,overall_elo,overall_elo,-2345,0.7163445234512515,0.5138276270175055,-0.20251689643374648,0.006771656249805191,0.016062228963350966
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-2345,0.5814773995519893,0.9753184054743578,0.3938410059223685,0.007133340094749974,0.016302674774199333
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Roland Garros,market_odds,market_odds,-2423,0.2881938262593202,1.185999935394257,0.8978061091349394,0.004450423278922949,0.012274354422911415
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Roland Garros,overall_elo,overall_elo,-2423,0.9438975254679285,-0.7555977785532981,-1.699495304021227,-0.0001361650332011577,0.002067007170925339
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-2423,1.1909621919376718,-0.8832361773538224,-2.0741983692914934,0.0006196549294441578,0.003724371403499016
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,US Open,market_odds,market_odds,-2390,-0.1825285711114688,3.844947629411312,4.027476200522775,0.015002162762743132,0.033034831169623025
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,US Open,overall_elo,overall_elo,-2390,0.9987031754174325,2.5360607613188932,1.5373575859014608,0.009107473324846849,0.02130196573095333
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-2390,0.9456383451422816,2.3370165961,1.3913782509577173,0.00999153100404268,0.022561828680722984
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Wimbledon,market_odds,market_odds,-2441,0.427973466415402,1.2680814385908832,0.8401079721754785,0.010886721662670379,0.024195582519268843
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Wimbledon,overall_elo,overall_elo,-2441,1.7971964037361836,2.292735593568004,0.4955391898318231,0.0065087589408058255,0.013922303575261141
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-2441,1.6510099201562909,3.0755989455564503,1.4245890254001599,0.008659733649252183,0.019008995263303685
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Australian Open,market_odds,market_odds,-1756,0.16210287341042928,1.6490756302520992,1.4869727568416693,0.007860934714136208,0.020602627722057454
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Australian Open,overall_elo,overall_elo,-1756,1.2669303972378785,1.897216343019931,0.6302859457820533,0.005801032602137796,0.014432293218358039
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-1756,1.2671941424057707,1.2244388826743666,-0.04275525973140337,0.0062100338669928146,0.015287704153583936
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Roland Garros,market_odds,market_odds,-1750,0.5896396700208797,0.24010872848081988,-0.3495309415400578,0.003397492870185176,0.006701178159925658
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Roland Garros,overall_elo,overall_elo,-1750,0.7468414636374305,1.3591413014956721,0.6122998378582389,0.0075981014587791496,0.019521815617398075
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-1750,0.8971217744348401,1.0426233272107055,0.14550155277586474,0.006292144310050124,0.01637678950796273
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,US Open,market_odds,market_odds,-1752,0.9182077053643098,0.030174360337465345,-0.8880333450268472,-0.002061909707208709,-0.004248502875286886
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,US Open,overall_elo,overall_elo,-1752,0.8975964818475504,0.12408549463546592,-0.7735109872120844,0.0007326280630399751,0.0024578362693802314
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-1752,0.9701133489823093,-0.5758891611050068,-1.5460025100873207,0.0008224228572445702,0.0025766595183766006
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Wimbledon,market_odds,market_odds,-1746,1.1834657085139,0.48517301529349766,-0.6982926932203999,0.006163271147478222,0.015004255189163818
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Wimbledon,overall_elo,overall_elo,-1746,1.4112996068265709,-1.0247906535063755,-2.4360902603329446,-0.002737045026189433,-0.008262128376036348
slam-robustness-v1,common_latest_five_exclude_wimbledon_2022,"latest five completed editions, then exclude Wimbledon 2022",WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-1746,1.724656657248886,-0.9605838680901257,-2.685240525339015,8.248225393436837e-05,-0.000318005409566835
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Australian Open,market_odds,market_odds,-72,0.5517044779933791,0.5532057256195166,0.0015012476261380137,0.0035770299607273126,0.00974996027486863
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Australian Open,overall_elo,overall_elo,-72,0.6095552000415019,0.6240520439303374,0.014496843888835986,0.003892720403177563,0.01035988847819691
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-72,0.6118029042593562,0.620678409725059,0.00887550546570548,0.00387604373750286,0.010249787639541763
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Roland Garros,market_odds,market_odds,-102,0.7681771470256251,0.794077056457482,0.02589990943185594,0.0054498964983263065,0.015260856113377907
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Roland Garros,overall_elo,overall_elo,-102,0.836198897491478,0.9528436698769127,0.11664477238543425,0.00606425704110658,0.016393788968516287
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-102,0.8542530839246893,0.9402308174477376,0.08597773352304472,0.005958992412976261,0.016001929810773974
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,US Open,market_odds,market_odds,-77,0.5827711122247514,0.6555325079928309,0.07276139576807461,0.00433164289184898,0.011962914933470015
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,US Open,overall_elo,overall_elo,-77,0.6413340919833175,0.7155990965346248,0.07426500455130602,0.004533245576983452,0.012331635002530206
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-77,0.6487047685200693,0.712065273835691,0.06336050531562076,0.004509456393032324,0.012205946916541421
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Wimbledon,market_odds,market_odds,-85,0.6419725161187344,0.5043876749221745,-0.13758484119656167,0.0031047345199975707,0.007820558361521346
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Wimbledon,overall_elo,overall_elo,-85,0.7207947420851681,0.6598681412979772,-0.060926600787188256,0.0037627090609316516,0.009075668826500238
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-85,0.7288144128517544,0.6425693484065462,-0.08624506444520552,0.0037354268563302984,0.00921015242485601
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Australian Open,market_odds,market_odds,-84,0.7454816331141956,0.8685181389629015,0.12303650584870551,0.005034501881122699,0.01289234037267284
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Australian Open,overall_elo,overall_elo,-84,0.8550737725159543,0.9329106681310826,0.07783689561513141,0.005616667920063739,0.014735872473599199
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-84,0.863925725018106,0.9283069496418932,0.0643812246237887,0.005583751861596015,0.014598031393107891
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Roland Garros,market_odds,market_odds,-83,0.7309991987612214,0.8197438173183649,0.08874461855714388,0.004606755439119037,0.011478422146772416
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Roland Garros,overall_elo,overall_elo,-83,0.8646267397491307,0.9217169850375555,0.057090245288423436,0.005364474364010663,0.013628897201878654
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-83,0.8784593018565694,0.9155811993612843,0.037121897504717616,0.005311948219434842,0.01348921225257771
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,US Open,market_odds,market_odds,-81,0.7216745046476127,0.6524802056877199,-0.06919429895989326,0.003893027686096201,0.010129255222161127
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,US Open,overall_elo,overall_elo,-81,0.8476834259040444,0.7315743587390457,-0.11610906716500075,0.004164202836576036,0.010186883462402596
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-81,0.8545053904452189,0.7449548020006453,-0.10955058844457627,0.004148264867417095,0.010092682650703844
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Wimbledon,market_odds,market_odds,-91,0.8729131883057342,1.0541182819131834,0.18120509360745107,0.006268811275570774,0.015825516551774665
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Wimbledon,overall_elo,overall_elo,-91,1.0220061218225567,1.1832971076249876,0.16129098580242918,0.006990500152074225,0.0178176181370322
slam-robustness-v1,common_exclude_extreme_favorites,union of match IDs with any model p_under below 0.05 removed from every model,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-91,1.051105951936119,1.1549925329836448,0.10388658104752546,0.006867140897561352,0.017518999200321406
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Australian Open,market_odds,market_odds,-10,0.061796602842044024,-0.25928351970554786,-0.3210801225475919,-0.002290637911230381,-0.006777336688744584
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Australian Open,overall_elo,overall_elo,-10,0.07167581122928723,-0.24965069544404273,-0.3213265066733304,-0.0022128205679535773,-0.006511790910636472
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-10,0.07128558432703969,-0.25010940136125726,-0.32139498568829694,-0.002178772293918857,-0.006330121261981403
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Roland Garros,market_odds,market_odds,-10,0.060782983973137306,-0.2550955110487827,-0.31587849502191734,-0.002263564922326544,-0.0067345111024472715
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Roland Garros,overall_elo,overall_elo,-10,0.0694113072550202,-0.24011380718697595,-0.3095251144419984,-0.0021457277325244717,-0.006311007593038598
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-10,0.0661946880005928,-0.24131274131273983,-0.30750742931333264,-0.0020256940216492603,-0.005553319309807181
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,US Open,market_odds,market_odds,-10,0.06369967945488142,-0.25269055842588983,-0.3163902378807739,-0.0022834917539761856,-0.006860423489378764
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,US Open,overall_elo,overall_elo,-10,0.0667573615021908,-0.24461172850991986,-0.3113690900121133,-0.002094178983207823,-0.00584507185331784
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,US Open,surface_adjusted_elo,surface_adjusted_elo,-10,0.06483390439402115,-0.24506035157916983,-0.30989425597319276,-0.002018771771563288,-0.005447572549790891
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Wimbledon,market_odds,market_odds,-10,0.06928862538833869,-0.26450511945392563,-0.3337937448422652,-0.0024184536614395014,-0.00768159864521889
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Wimbledon,overall_elo,overall_elo,-10,0.08055769484575848,-0.2463502659871324,-0.3269079608328913,-0.0023598056376975263,-0.007683473947366459
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,ATP,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-10,0.07910411308330367,-0.24833319899934025,-0.3274373120826448,-0.0021818268853748823,-0.006343842837859048
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Australian Open,market_odds,market_odds,-10,0.08133214330404215,-0.3067049604652041,-0.3880371037692456,-0.00273779890070458,-0.007888420911183358
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Australian Open,overall_elo,overall_elo,-10,0.08763891531243573,-0.2989325506220766,-0.3865714659345121,-0.0029188285000832925,-0.009581411948946239
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Australian Open,surface_adjusted_elo,surface_adjusted_elo,-10,0.08775492208946645,-0.29946351429991225,-0.3872184363893787,-0.0028977566924918985,-0.009443745049212526
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Roland Garros,market_odds,market_odds,-10,0.0822297550141009,-0.308461597159571,-0.39069135217367146,-0.0027493477566794544,-0.008006777227798856
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Roland Garros,overall_elo,overall_elo,-10,0.0918215618770617,-0.29603792724021716,-0.3878594891172784,-0.002950023830598253,-0.009954808261411374
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Roland Garros,surface_adjusted_elo,surface_adjusted_elo,-10,0.09224425408133996,-0.2967542924604025,-0.38899854654174126,-0.00286240025373255,-0.009158896526005211
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,US Open,market_odds,market_odds,-10,0.07922777571850048,-0.3140445996922807,-0.3932723754107803,-0.0027102727670116067,-0.007676848780116985
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,US Open,overall_elo,overall_elo,-10,0.0929191224162551,-0.30390564148213883,-0.39682476389839605,-0.00297677736472729,-0.010012796567711368
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,US Open,surface_adjusted_elo,surface_adjusted_elo,-10,0.09441784374174844,-0.3023033270279285,-0.39672117076967983,-0.002981047097280809,-0.010058292309955807
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Wimbledon,market_odds,market_odds,-10,0.0896632304074032,-0.32182117583336733,-0.4114844062407699,-0.0029025947626327153,-0.0085733066368332
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Wimbledon,overall_elo,overall_elo,-10,0.10146550647850461,-0.30794477537017073,-0.4094102818486749,-0.0031694332233042077,-0.011387364813687295
slam-robustness-v1,common_remove_top10_positive_residuals,top 10 realized positive residuals per tour-Slam-model removed,WTA,Wimbledon,surface_adjusted_elo,surface_adjusted_elo,-10,0.1063448689134816,-0.3109422910291926,-0.4172871599426756,-0.0030752241920693757,-0.010199386735916027
slam-robustness-v1,common_surface_blend,surface_weight=0.00,ATP,Australian Open,surface_blend_0.00,surface_adjusted_elo,0,-0.45669081080663076,0.13522650439486128,0.5919173152014934,0.0001649206567267969,-0.00010415077102199355
slam-robustness-v1,common_surface_blend,surface_weight=0.00,ATP,Roland Garros,surface_blend_0.00,surface_adjusted_elo,0,-1.1711095191132834,0.36255767963085006,1.5336671987441366,0.002406056373847998,0.0044312323647595075
slam-robustness-v1,common_surface_blend,surface_weight=0.00,ATP,US Open,surface_blend_0.00,surface_adjusted_elo,0,-0.7081227341309742,0.13373453694416781,0.8418572710751389,0.0003234282831383606,0.00011869858755253482
slam-robustness-v1,common_surface_blend,surface_weight=0.00,ATP,Wimbledon,surface_blend_0.00,surface_adjusted_elo,0,-2.4468886424408858,0.5796113194681212,3.0264999619090056,0.0006764075298935912,0.00039242552068641245
slam-robustness-v1,common_surface_blend,surface_weight=0.00,WTA,Australian Open,surface_blend_0.00,surface_adjusted_elo,0,-0.3426747087218729,0.12594458438287148,0.4686192931047426,0.0007735189061534309,0.001824956134578004
slam-robustness-v1,common_surface_blend,surface_weight=0.00,WTA,Roland Garros,surface_blend_0.00,surface_adjusted_elo,0,-1.2804638082984106,0.16891891891891575,1.4493827272173276,0.0013711957028996191,0.003459184983508501
slam-robustness-v1,common_surface_blend,surface_weight=0.00,WTA,US Open,surface_blend_0.00,surface_adjusted_elo,0,-0.31335013715703397,-0.37894736842105203,-0.06559723126401884,0.0001755145384418899,0.000226539168826978
slam-robustness-v1,common_surface_blend,surface_weight=0.00,WTA,Wimbledon,surface_blend_0.00,surface_adjusted_elo,0,-2.3242461297461716,0.6690454950936662,2.9932916248398365,0.002330274273993793,0.006937226139209995
slam-robustness-v1,common_surface_blend,surface_weight=0.25,ATP,Australian Open,surface_blend_0.25,surface_adjusted_elo,0,1.2434497875801753e-13,0.0,-1.234568003383174e-13,-1.1102230246251565e-16,-3.3306690738754696e-16
slam-robustness-v1,common_surface_blend,surface_weight=0.25,ATP,Roland Garros,surface_blend_0.25,surface_adjusted_elo,0,-4.618527782440651e-14,0.0,4.884981308350689e-14,8.326672684688674e-17,4.440892098500626e-16
slam-robustness-v1,common_surface_blend,surface_weight=0.25,ATP,US Open,surface_blend_0.25,surface_adjusted_elo,0,7.105427357601002e-15,0.0,-7.993605777301127e-15,-5.273559366969494e-16,-4.440892098500626e-16
slam-robustness-v1,common_surface_blend,surface_weight=0.25,ATP,Wimbledon,surface_blend_0.25,surface_adjusted_elo,0,0.0,0.0,-4.440892098500626e-15,-3.885780586188048e-16,-9.992007221626409e-16
slam-robustness-v1,common_surface_blend,surface_weight=0.25,WTA,Australian Open,surface_blend_0.25,surface_adjusted_elo,0,-2.4868995751603507e-14,0.0,2.375877272697835e-14,3.0531133177191805e-16,5.551115123125783e-16
slam-robustness-v1,common_surface_blend,surface_weight=0.25,WTA,Roland Garros,surface_blend_0.25,surface_adjusted_elo,0,7.105427357601002e-15,0.0,-9.547918011776346e-15,-8.326672684688674e-17,-1.4432899320127035e-15
slam-robustness-v1,common_surface_blend,surface_weight=0.25,WTA,US Open,surface_blend_0.25,surface_adjusted_elo,0,3.552713678800501e-15,0.0,-4.773959005888173e-15,5.551115123125783e-17,1.1102230246251565e-16
slam-robustness-v1,common_surface_blend,surface_weight=0.25,WTA,Wimbledon,surface_blend_0.25,surface_adjusted_elo,0,3.552713678800501e-14,0.0,-3.552713678800501e-14,1.1102230246251565e-16,-1.2212453270876722e-15
slam-robustness-v1,common_surface_blend,surface_weight=0.50,ATP,Australian Open,surface_blend_0.50,surface_adjusted_elo,0,0.39222475987756056,-0.47329276538201626,-0.865517525259575,0.0003839100091735381,0.0012699107568620027
slam-robustness-v1,common_surface_blend,surface_weight=0.50,ATP,Roland Garros,surface_blend_0.50,surface_adjusted_elo,0,1.0836453414901754,-0.8239947264337495,-1.9076400679239214,-0.0007722417006102711,-0.0005969576864259807
slam-robustness-v1,common_surface_blend,surface_weight=0.50,ATP,US Open,surface_blend_0.50,surface_adjusted_elo,0,0.5782485241798909,-0.23403543965228835,-0.8122839638321819,0.000859825604970138,0.0024350989864853068
slam-robustness-v1,common_surface_blend,surface_weight=0.50,ATP,Wimbledon,surface_blend_0.50,surface_adjusted_elo,0,2.556819349548171,0.2386634844868709,-2.318155865061301,0.0023981168489961013,0.007329972510755289
slam-robustness-v1,common_surface_blend,surface_weight=0.50,WTA,Australian Open,surface_blend_0.50,surface_adjusted_elo,0,0.2845147049623975,-0.04198152812762501,-0.32649623309002074,-0.0003370798980554257,-0.000672848927502967
slam-robustness-v1,common_surface_blend,surface_weight=0.50,WTA,Roland Garros,surface_blend_0.50,surface_adjusted_elo,0,1.1689766378106974,-0.5067567567567579,-1.6757333945674562,0.0005727721783616302,0.0016710871524246995
slam-robustness-v1,common_surface_blend,surface_weight=0.50,WTA,US Open,surface_blend_0.50,surface_adjusted_elo,0,0.24906361648118747,0.042105263157896644,-0.2069583533232952,0.0006960220356194424,0.0019543854804479066
slam-robustness-v1,common_surface_blend,surface_weight=0.50,WTA,Wimbledon,surface_blend_0.50,surface_adjusted_elo,0,2.441472675293042,0.13380909901873395,-2.3076635762743107,0.001005186660822055,0.0024516323070700174
slam-robustness-v1,common_surface_blend,surface_weight=0.75,ATP,Australian Open,surface_blend_0.75,surface_adjusted_elo,0,0.7095435964218275,-0.5409060175794451,-1.2504496140012726,0.0013437242883183598,0.0037346878873837364
slam-robustness-v1,common_surface_blend,surface_weight=0.75,ATP,Roland Garros,surface_blend_0.75,surface_adjusted_elo,0,1.9821388930038566,-0.3295978905734991,-2.311736783577354,0.00040067134479143673,0.0029233663343126715
slam-robustness-v1,common_surface_blend,surface_weight=0.75,ATP,US Open,surface_blend_0.75,surface_adjusted_elo,0,0.9870168301137205,0.30090270812437225,-0.6861141219893483,0.0029743410670769743,0.0075150787877016345
