analysis_version,sample,variant_label,comparison_model,difference_direction,market_brier_better,market_log_loss_better,market_proper_score_advantage_both,bootstrap_seed,tour,slam,score_matches,paired_upset_matches,paired_upset_exclusions_due_to_either_tie,primary_exact_ties,variant_exact_ties,ties_created,ties_removed,editions,bootstrap_unit,bootstrap_replicates,expected_per_100,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100,excess_per_100_ci_lower,excess_per_100_ci_upper,brier_score,brier_score_ci_lower,brier_score_ci_upper,log_loss,log_loss_ci_lower,log_loss_ci_upper
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,market_odds,variant market minus comparison model,False,False,False,9236093547021245144,WTA,Roland Garros,2368,2365,3,3,3,0,0,19,tour-Slam edition,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,market_odds,variant market minus comparison model,False,False,False,2015049048829538570,WTA,Wimbledon,2242,2241,1,1,1,0,0,18,tour-Slam edition,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,market_odds,variant market minus comparison model,False,False,False,13277113224391872989,WTA,US Open,2375,2371,4,4,4,0,0,19,tour-Slam edition,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,14993263164647769059,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-3.358006472805236,-3.9085354156165173,-2.7463778580422,-2.839756592292089,-4.154396993891931,-1.4149104741804812,0.5182498805131466,-0.7625859339171651,1.7644490227873946,-0.014924454476712147,-0.017876450215891196,-0.011599239770183983,-0.03820041535227594,-0.045207622772430074,-0.030158354222886357
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,12421892312955029093,ATP,Roland Garros,3035,3032,3,2,1,1,2,25,tour-Slam edition,2000,-3.4483753830480453,-4.086666014201328,-2.7446147329111588,-4.5514511873350925,-6.136754684727374,-2.9497800650242545,-1.103075804287047,-2.9182401412336922,0.7510906883710405,-0.02059595911898921,-0.024918497750201194,-0.016237058446779546,-0.04918926646076896,-0.05888024025703555,-0.03937383201184989
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,12889144369762719626,ATP,Wimbledon,2931,2928,3,0,3,3,0,24,tour-Slam edition,2000,-2.97391316676589,-3.6259499158014945,-2.24767466185381,-5.225409836065574,-7.081765309613411,-3.3377324992020316,-2.251496669299684,-4.503829403953044,-0.0868411831205078,-0.02328854476282094,-0.0283996171046885,-0.01824111558391936,-0.05605828957720367,-0.06699751085348794,-0.045503858800935146
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,14953762097494700270,ATP,US Open,2990,2984,6,1,5,5,1,25,tour-Slam edition,2000,-3.380290284192985,-3.985706807939835,-2.774529166969226,-2.278820375335121,-3.3698032778416573,-1.1993720347185872,1.1014699088578643,-0.11861359557914572,2.304452093365075,-0.011718633337688251,-0.015030261253444657,-0.008824706050782314,-0.028149368184994878,-0.03580054182285717,-0.021498917628408044
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,7976841417937812855,WTA,Australian Open,2382,2380,2,0,2,2,0,19,tour-Slam edition,2000,1.5120205392910275,1.0386737729606728,1.9737588189692679,-1.8067226890756305,-3.1118914336402295,-0.5058968624683678,-3.318743228366658,-4.656771282717206,-1.9908746693900707,-0.012727387818184917,-0.01636383285900287,-0.008978315364800744,-0.028944642978237463,-0.03827197974226366,-0.01910110504934067
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,699549259696470835,WTA,Roland Garros,2368,2365,3,0,3,3,0,19,tour-Slam edition,2000,1.2020165039922537,0.8293970427348872,1.5497374678354896,-2.7906976744186047,-4.82243710698582,-0.8920701689755097,-3.9927141784108584,-5.904236505568722,-2.1488658030489445,-0.01681341928404795,-0.020360859316276837,-0.01336657080872957,-0.04006484055866846,-0.04913163752076217,-0.03131917663599388
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,2452574845383614823,WTA,Wimbledon,2242,2241,1,0,1,1,0,18,tour-Slam edition,2000,1.3104787869339367,0.8863505768253768,1.7089882740393134,-3.078982597054886,-4.4196922055445675,-1.7395182872435324,-4.389461383988823,-5.891711439215596,-2.7769359950408408,-0.013899917620028235,-0.018591006129797742,-0.008995025070662797,-0.03519013944368539,-0.04690745732750665,-0.023005484641755017
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,7876541176524216271,WTA,US Open,2375,2371,4,0,4,4,0,19,tour-Slam edition,2000,0.7766717122104007,0.4526972880052636,1.126556255858635,-2.2775200337410375,-3.655616034292505,-0.8435259384226066,-3.0541917459514383,-4.389444597805896,-1.59182279936955,-0.01159414305655575,-0.016537494965510584,-0.0064295648312777546,-0.0275963964565529,-0.039681535062019505,-0.014692162270169099
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,8561846916643333288,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-3.8146972836119795,-4.381077648325079,-3.2632117836098034,-2.704530087897228,-3.9462838117483794,-1.3182159023556839,1.1101671957147516,-0.10058556382771694,2.4113834894560027,-0.014759533819985573,-0.017570386603427215,-0.011753626144700555,-0.03830456612329624,-0.045184680907511425,-0.030942571616833954
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,12118137571126316718,ATP,Roland Garros,3035,3032,3,2,1,1,2,25,tour-Slam edition,2000,-4.6208436971562366,-5.247314871504571,-3.957437449210642,-4.188654353562005,-5.726675444791396,-2.7284009094353925,0.4321893435942313,-1.352679391583822,2.0414174321563965,-0.01819332769598661,-0.021933013038976556,-0.0145239620268882,-0.04476502454272324,-0.05322786116874981,-0.036022146188029854
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,692093428593829705,ATP,Wimbledon,2931,2928,3,0,3,3,0,24,tour-Slam edition,2000,-5.421232842265988,-6.069151247210994,-4.723652677223801,-4.644808743169399,-6.473649708696374,-2.6106971073817715,0.7764240990965888,-1.430238278972659,3.0707375442010365,-0.022602859279368875,-0.026845529397052877,-0.01829390937490582,-0.055645704040564826,-0.0644860307777773,-0.04628971546288738
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,17209882126575433980,ATP,US Open,2990,2984,6,1,5,5,1,25,tour-Slam edition,2000,-4.086869823499169,-4.703240407423566,-3.500636157682957,-2.111260053619303,-3.3848605227657047,-0.8721759207352231,1.9756097698798667,0.6321195813564198,3.3107783697591744,-0.011395111238428122,-0.014578036345412191,-0.008727409090672142,-0.028028227397691313,-0.03558494483239779,-0.021618190450246166
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,10949673835259570707,WTA,Australian Open,2382,2380,2,0,2,2,0,19,tour-Slam edition,2000,1.1676483209046633,0.693572864768631,1.618361919427014,-1.6806722689075633,-2.8584039669786274,-0.4213986293166545,-2.8483205898122264,-4.170351852531628,-1.535152020689455,-0.011953868912031694,-0.015430570298989614,-0.008391824003574303,-0.027119686843659167,-0.03581964252461251,-0.018149889255514685
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,6419050832662711621,WTA,Roland Garros,2368,2365,3,0,3,3,0,19,tour-Slam edition,2000,-0.07933425480205014,-0.3793496982806336,0.20883029830282498,-2.6215644820295982,-4.551296987780604,-0.930980556641692,-2.5422302272275483,-4.3180286147181235,-0.9010981435072999,-0.01544222358114832,-0.01835947773656383,-0.012631456486789384,-0.036605655575158956,-0.044104865166349656,-0.029182682759382607
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,16948475755354228119,WTA,Wimbledon,2242,2241,1,0,1,1,0,18,tour-Slam edition,2000,-1.0146177033343657,-1.501706887185405,-0.5476930624567664,-2.4096385542168672,-3.754045896024347,-1.028611044692331,-1.3950208508825017,-3.0744756826055233,0.3100284670009039,-0.011569643346034806,-0.015672651864966605,-0.007234459589005978,-0.028252913304474547,-0.03745814895868748,-0.0181591469088649
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,16988063714852766612,WTA,US Open,2375,2371,4,0,4,4,0,19,tour-Slam edition,2000,0.46426096238543557,0.08814503165400428,0.834254528490498,-2.6571067060312106,-4.0017445624708365,-1.3479217842415645,-3.1213676684166463,-4.426515426706304,-1.837533502762975,-0.011418628518113613,-0.01670910830490569,-0.006453956510883131,-0.027369857287727426,-0.04055917635406194,-0.014762549640412797
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,market_odds,variant market minus comparison model,True,True,True,366835690861660302,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-2.199829153878568,-2.347214106589615,-2.0678858357141485,0.0,0.0,0.0,2.199829153878568,2.0678858357141485,2.347214106589615,-0.0015704517873800948,-0.0020040877300593124,-0.0011716239171738606,-0.00770436920350784,-0.00940131117309706,-0.005861604220133483
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,market_odds,variant market minus comparison model,True,True,True,9404341527662613468,ATP,Roland Garros,3036,3035,1,1,0,0,1,25,tour-Slam edition,2000,-2.2049912160712553,-2.37224811058849,-2.054285036745462,0.0,0.0,0.0,2.2049912160712553,2.054285036745462,2.37224811058849,-0.0011744129091970292,-0.0017125068485712234,-0.0006412166876679717,-0.005595710417650641,-0.007689058797827486,-0.0033994322359901566
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,market_odds,variant market minus comparison model,True,True,True,6660895842053938357,ATP,Wimbledon,2933,2930,3,3,0,0,3,24,tour-Slam edition,2000,-2.194948654181316,-2.352870227773996,-2.0439784390360445,0.0,0.0,0.0,2.194948654181316,2.0439784390360445,2.352870227773996,-0.0015106932158745208,-0.002189560016995621,-0.0008569852819304092,-0.00560348006672178,-0.008421759452666044,-0.0026400953880571535
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,market_odds,variant market minus comparison model,True,True,True,16483020042534852099,ATP,US Open,2992,2987,5,5,0,0,5,25,tour-Slam edition,2000,-2.1763621239472344,-2.3499130408772895,-2.037063357129503,0.03347840642785403,0.0,0.10084033613445378,2.209840530375088,2.052321964930395,2.3931348669053816,-0.0008636897139689632,-0.0015461099115337438,-0.00021262666619605323,-0.00441454800825032,-0.007094497819983136,-0.0016950507531807428
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,market_odds,variant market minus comparison model,True,True,True,7213088058158258116,WTA,Australian Open,2382,2380,2,2,0,0,2,19,tour-Slam edition,2000,-1.9302774706891812,-2.0602114557568765,-1.8035571420455798,0.0,0.0,0.0,1.9302774706891812,1.8035571420455798,2.0602114557568765,-0.0007078001049705111,-0.0011882224641955492,-0.00011131334774342695,-0.003398063425373678,-0.005285274845259276,-0.0011799383832260578
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,market_odds,variant market minus comparison model,True,True,True,7660068959888666020,WTA,Roland Garros,2368,2365,3,3,0,0,3,19,tour-Slam edition,2000,-1.8899992513611208,-2.0296827129945973,-1.7600277502214747,0.0,0.0,0.0,1.8899992513611208,1.7600277502214747,2.029682712994597,-0.000611020672194834,-0.001083464223839806,-0.00012429061263900763,-0.0032303170036937336,-0.005416788028471149,-0.000869314001957851
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,market_odds,variant market minus comparison model,True,True,True,3281200628346408888,WTA,Wimbledon,2242,2241,1,1,0,0,1,18,tour-Slam edition,2000,-1.8823609967498816,-2.036846530870034,-1.7369362107181725,0.0,0.0,0.0,1.8823609967498816,1.7369362107181725,2.036846530870034,-0.00013551842250911575,-0.0006497248029393379,0.00037286641917881456,-0.0009735521917310368,-0.002894093724606961,0.001247317867367943
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,market_odds,variant market minus comparison model,True,True,True,117975364390516084,WTA,US Open,2375,2371,4,4,0,0,4,19,tour-Slam edition,2000,-1.9126501551589399,-2.052132314174517,-1.7794615434444574,0.0,0.0,0.0,1.9126501551589399,1.7794615434444574,2.052132314174517,-0.0006828229403253987,-0.0010449558358704297,-0.00031233226323620054,-0.0028808493151452575,-0.004501878660362841,-0.001110115834583616
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,807924777709918264,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-5.557835626683803,-6.074121611852955,-5.036919825537932,-2.839756592292089,-4.155527226911977,-1.4914615788310688,2.7180790343917147,1.4088608142205252,4.016854626234032,-0.01649490626409224,-0.019414139167323343,-0.013328123840254471,-0.04590478455578378,-0.053436960373183955,-0.03764325297472416
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,18223489924178850458,ATP,Roland Garros,3036,3034,2,2,0,0,2,25,tour-Slam edition,2000,-5.65380467042836,-6.213047166083622,-5.028098388531991,-4.515491100856954,-6.097143723266709,-2.95433243509227,1.1383135695714062,-0.48838323978889514,2.7702786567926303,-0.021798911098411457,-0.026318551593898627,-0.01727395359323812,-0.05484145616451283,-0.06570099124890826,-0.04398101767191419
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,5927947355979216974,ATP,Wimbledon,2933,2933,0,0,0,0,0,24,tour-Slam edition,2000,-5.153005239129871,-5.745431289088752,-4.55234018946036,-5.250596658711217,-7.082585291695129,-3.3446813688673394,-0.09759141958134626,-2.232676700877003,2.0007586232235437,-0.02477826817251631,-0.030162197308038114,-0.01935862120458156,-0.06161341460624874,-0.07402549010160545,-0.049668390529525284
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,1834480369382694284,ATP,US Open,2992,2991,1,1,0,0,1,25,tour-Slam edition,2000,-5.542993710005792,-6.1342172995214606,-4.999378691120714,-2.240053493814778,-3.2893932138118185,-1.1755818152313597,3.302940216191014,2.1948162514821763,4.500415355488796,-0.012603411457155647,-0.016381561790572093,-0.009433783027053189,-0.032611504271119245,-0.041501730122790285,-0.02456513171248217
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,371679640920194911,WTA,Australian Open,2382,2382,0,0,0,0,0,19,tour-Slam edition,2000,-0.4158899303832304,-0.924287700362214,0.07118925277725885,-1.7212426532325777,-2.924007155372761,-0.461782287491617,-1.3053527228493473,-2.58175960035214,-0.012018277066343308,-0.013435187923155428,-0.01689924823107241,-0.009734892605612212,-0.032342706403611136,-0.04112483633951892,-0.023269135846464624
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,18162571714009780692,WTA,Roland Garros,2368,2368,0,0,0,0,0,19,tour-Slam edition,2000,-0.6786761746398385,-1.099552301802923,-0.2583579464718012,-2.7871621621621623,-4.879239031659342,-0.7997575654809355,-2.1084859875223234,-4.053445095440016,-0.19422482797564233,-0.017424439956242786,-0.020988583687781632,-0.014013045309987428,-0.0432951575623622,-0.05226178433413825,-0.034544532798602694
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,11577218150854636594,WTA,Wimbledon,2242,2242,0,0,0,0,0,18,tour-Slam edition,2000,-0.56796201685127,-1.010949917366867,-0.14235040677520808,-3.033006244424621,-4.375048849933005,-1.5600758191744846,-2.4650442275733506,-4.09617425568809,-0.6781806365714557,-0.01403543604253735,-0.018692310085129997,-0.00865039924804745,-0.036163691635416426,-0.047543109509063965,-0.02305807786916622
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,overall_elo,variant market minus comparison model,True,True,True,7706481723303451530,WTA,US Open,2375,2375,0,0,0,0,0,19,tour-Slam edition,2000,-1.1119898153157823,-1.4410506823859575,-0.7950863322680076,-2.231578947368421,-3.5021836512145055,-0.798973963008248,-1.1195891320526388,-2.3503760772127404,0.33435330213340014,-0.01227696599688115,-0.017565492297068094,-0.007066817247985476,-0.030477245771698157,-0.0435385751113696,-0.017515789078330696
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,6871926037201327071,ATP,Australian Open,2958,2958,0,0,0,0,0,25,tour-Slam edition,2000,-6.014526437490548,-6.542362658871235,-5.519410933812234,-2.704530087897228,-4.018660867086559,-1.3340237435036277,3.3099963495933196,2.0482001271634234,4.574085753742812,-0.016329985607365666,-0.01920257791983105,-0.013267665105684808,-0.04600893532680408,-0.05345222120062221,-0.03791977118268637
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,986764177557172165,ATP,Roland Garros,3036,3034,2,2,0,0,2,25,tour-Slam edition,2000,-6.824914189541647,-7.36470980959951,-6.2373668711668335,-4.152933421226104,-5.627765851170107,-2.6560131156788773,2.6719807683155428,1.0511007773787286,4.336682629222935,-0.019392854724563643,-0.023424423099027942,-0.015259744684551135,-0.050410223799754524,-0.06058768054166929,-0.03999222712965153
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,16777963195342528720,ATP,Wimbledon,2933,2933,0,0,0,0,0,24,tour-Slam edition,2000,-7.5998938815708295,-8.154805762586287,-7.035145952482085,-4.670985339243096,-6.621774762399762,-2.774662473823965,2.9289085423277337,0.8012906514606137,5.01178566862754,-0.024101860642622673,-0.028649538330123542,-0.01955885509397868,-0.06122098908556341,-0.07173422588726189,-0.0511738171352936
market-probability-sensitivities-v1,primary_completed_non_retirement,power_primary_hierarchy_mean,surface_adjusted_elo,variant market minus comparison model,True,True,True,4530668095599157396,ATP,US Open,2992,2991,1,1,0,0,1,25,tour-Slam edition,2000,-6.251116444136739,-6.837068711796716,-5.743541637831742,-2.106318956870612,-3.3403212727835827,-0.8747730495813276,4.144797487266126,2.8656930527062907,5.417677087051746,-0.01227998317401752,-0.015939048728267353,-0.009256245347711156,-0.032492805683565294,-0.04130971562082339,-0.02465502519488337
